gene_id	gene_name	ensembl_gene_id	gene_biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast	source_accession	source_tissue	source_groups
ENSGALG00000031427	ENSGALG00000031427	ENSGALG00000031427	protein_coding	1265.604839495	-0.579273529045622	0.0809516268307957	-7.15579849008364	8.3187266882681e-13	1.52204794909559e-11	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000002043	ENSGALG00000002043	ENSGALG00000002043	protein_coding	1265.59908431403	-0.057410607574177	0.0613675643684919	-0.935520387112731	0.349520181793451	0.539184690517427	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
LMAN2L	LMAN2L	ENSGALG00000046805	protein_coding	1265.40537390296	0.00573749011085879	0.0573544809624115	0.100035603401572	0.92031605977436	0.958479524066913	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000035206	ENSGALG00000035206	ENSGALG00000035206	protein_coding	1265.04752983421	0.0411174253313119	0.0677926864079717	0.606517126108118	0.54417141339491	0.713530049640035	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TTK	TTK	ENSGALG00000015874	protein_coding	1264.76135619448	0.773371116317069	0.0645063605931582	11.9890675773002	4.05443263439601e-33	3.74445088007314e-31	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
LINGO1	LINGO1	ENSGALG00000002708	protein_coding	1263.93915448356	-0.505713617803852	0.0879385176004441	-5.75076350617603	8.8841316778499e-09	1.05276658816612e-07	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
UBE2QL1	UBE2QL1	ENSGALG00000032975	protein_coding	1263.84736898031	-0.66808783632167	0.0583441721426373	-11.4508066836283	2.32967338053376e-30	1.70144137477894e-28	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CPSF4	CPSF4	ENSGALG00000004714	protein_coding	1262.58055158852	0.235808206671955	0.0503172611815358	4.68642770164299	2.78014966257056e-06	2.21283686092883e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ACTR8	ACTR8	ENSGALG00000005385	protein_coding	1262.24317620619	-0.22578504771045	0.0489615357539929	-4.61147805585402	3.9981587023647e-06	3.09755260318579e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
LAPTM4A	LAPTM4A	ENSGALG00000016479	protein_coding	1262.01374654117	0.306127512368609	0.0757132254689791	4.04325017818762	5.27153199419296e-05	0.000329565153863317	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TPP1	TPP1	ENSGALG00000029731	protein_coding	1261.54296823291	0.116947845640079	0.0691203220368547	1.69194590236028	0.090656288767491	0.203289506736454	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CBFA2T2	CBFA2T2	ENSGALG00000003096	protein_coding	1260.76203295075	-0.979457530029399	0.0750765588059229	-13.0461164657447	6.68701678374294e-39	8.84256651213886e-37	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PAPSS1	PAPSS1	ENSGALG00000010542	protein_coding	1260.42853511349	0.352169973982117	0.0610546622947393	5.7681094407177	8.01657427614067e-09	9.57763887679914e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
IFT140	IFT140	ENSGALG00000009318	protein_coding	1260.06011299099	0.0237368959075118	0.0570094363071826	0.416367840923927	0.677140857026121	0.812113072652944	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TRABD	TRABD	ENSGALG00000030705	protein_coding	1259.83791096462	0.202495789952504	0.0638985739680896	3.16901892135541	0.00152954437307307	0.00671990864132655	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DYNLRB1	DYNLRB1	ENSGALG00000034509	protein_coding	1258.62240957153	-0.067080528974536	0.076849969689284	-0.872876453247186	0.382730421983679	0.573241763834316	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TTYH3	TTYH3	ENSGALG00000004310	protein_coding	1258.31834230125	0.292851779168524	0.0725288560427506	4.03772781134048	5.39714232130322e-05	0.000336453997208385	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HEY1	HEY1	ENSGALG00000035031	protein_coding	1257.32545357271	0.913325212772954	0.0964362789529063	9.47076372802571	2.7780501432717e-21	1.11473253450132e-19	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000037733	ENSGALG00000037733	ENSGALG00000037733	protein_coding	1257.12269182682	0.287400744250074	0.0593376905722399	4.84347707971851	1.27586445113958e-06	1.07222985048827e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SKIV2L	SKIV2L	ENSGALG00000035499	protein_coding	1257.04739304156	-0.0668783718136018	0.063383007290767	-1.05514671316872	0.291358230505344	0.477975367807404	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CRB2	CRB2	ENSGALG00000001169	protein_coding	1256.81288089529	1.22139391736433	0.0838943002740325	14.5587234576696	5.14088288315431e-48	1.22923439349943e-45	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MVK	MVK	ENSGALG00000013848	protein_coding	1256.30628446495	-0.136008960278528	0.0761214884140013	-1.78673542927612	0.0739802599480785	0.175071236089169	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
USP12-like	USP12-like	ENSGALG00000034769	protein_coding	1255.57752088445	-0.0753277809201928	0.0563693420554791	-1.33632535299161	0.181442953239821	0.339524737221384	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
FANCM	FANCM	ENSGALG00000031182	protein_coding	1255.00347740151	-0.187379110721568	0.0532779806472956	-3.51700849853961	0.000436439807902268	0.00221455140899247	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NPAS3	NPAS3	ENSGALG00000029022	protein_coding	1254.73973616406	0.0265711828678008	0.0801114988340493	0.331677515144773	0.740132780775407	0.854884706751901	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MAFF	MAFF	ENSGALG00000012277	protein_coding	1253.74876289102	0.0529076614169978	0.0869782499084038	0.60828611144412	0.542997730794393	0.712633488046326	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000015701	ENSGALG00000015701	ENSGALG00000015701	protein_coding	1251.6430869745	0.00542563558982958	0.0828297038532267	0.0655035010078479	0.947773118923503	0.973426289544557	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ASCL1	ASCL1	ENSGALG00000037082	protein_coding	1251.56637727883	0.127178176097318	0.0868422408885137	1.46447368004456	0.143064569360151	0.285845007682883	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000004825	ENSGALG00000004825	ENSGALG00000004825	protein_coding	1250.29361957439	-0.033506293320568	0.0620298546481299	-0.540163982499	0.589083949203615	0.7492866234314	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RALGAPB	RALGAPB	ENSGALG00000001420	protein_coding	1250.22575115369	0.139763141780407	0.0703354263916388	1.98709454041245	0.0469119211529807	0.121779831012088	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
UBN1	UBN1	ENSGALG00000031416	protein_coding	1249.01287517142	-0.153165130076532	0.0639478774753236	-2.39515580694035	0.0166133039868347	0.0521821176177646	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ACTR10	ACTR10	ENSGALG00000012041	protein_coding	1248.9927794281	0.0975140832778849	0.0627722001855051	1.55345970014927	0.120313349862877	0.251806897105098	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ATIC	ATIC	ENSGALG00000003570	protein_coding	1248.87594996531	0.385033324632586	0.0667907833540028	5.76476731215806	8.17705785376261e-09	9.74935415556191e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TBC1D9	TBC1D9	ENSGALG00000009855	protein_coding	1248.20654666019	-0.0853826536399167	0.0623925907459592	-1.36847424700739	0.171163677708743	0.325595247864659	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STUB1	STUB1	ENSGALG00000041432	protein_coding	1246.91944624125	0.0174464786298347	0.0614856232517618	0.283748910837213	0.776602809092984	0.878181007561418	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
REEP1	REEP1	ENSGALG00000050058	protein_coding	1245.53150227293	-0.419461587334797	0.0604539797732338	-6.93852727162415	3.96208515020429e-12	6.76694680007984e-11	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STX2	STX2	ENSGALG00000002536	protein_coding	1245.20721423409	0.0302318234042718	0.108304331730982	0.27913771241731	0.780139142561009	0.880525621299865	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NKAPL	NKAPL	ENSGALG00000020262	protein_coding	1244.68171401404	-0.0378684738795678	0.0667067032904152	-0.567686184620804	0.570248074131617	0.73496862836649	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DBNDD1	DBNDD1	ENSGALG00000000528	protein_coding	1244.29059220198	-0.29839038721522	0.0560327491072255	-5.32528551551546	1.00794588951118e-07	1.01463065175419e-06	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
FJX1	FJX1	ENSGALG00000039032	protein_coding	1244.19529811101	0.212996901889079	0.0869855613200722	2.44864663349513	0.0143394049931227	0.046009984219661	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000049588	ENSGALG00000049588	ENSGALG00000049588	protein_coding	1244.09472798633	-0.239113147458858	0.0645629302834484	-3.70356714617951	0.000212588877965746	0.00115743570333503	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ZNF777	ZNF777	ENSGALG00000038657	protein_coding	1243.67540380205	-0.222434006503258	0.0611850082061765	-3.63543313998941	0.000277513964362418	0.00147683117315427	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000054297	ENSGALG00000054297	ENSGALG00000054297	protein_coding	1243.52343808906	0.0905202893369119	0.0545534558001436	1.65929523637389	0.0970563147158493	0.214608306734881	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CHD5	CHD5	ENSGALG00000000747	protein_coding	1243.4992978165	-0.342124056216942	0.0567604199186187	-6.02751101396833	1.66503907588937e-09	2.16889978131708e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GPAT4	GPAT4	ENSGALG00000003518	protein_coding	1242.86637429791	-0.00234164102955507	0.0649224835045737	-0.0360682602259062	0.97122793052315	0.986547922788432	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STRBP	STRBP	ENSGALG00000029927	protein_coding	1239.512226915	-0.176112525663069	0.0587353595683609	-2.99840721087432	0.00271394784146858	0.0110837528247155	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NDC80	NDC80	ENSGALG00000014801	protein_coding	1239.22773726622	0.765482183614703	0.0554701621009038	13.7998908714606	2.5523871584955e-43	4.4110809753999e-41	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ATP11C	ATP11C	ENSGALG00000006623	protein_coding	1239.19852204203	0.227234203944458	0.0912399030928692	2.49051342933986	0.0127558675078509	0.0416019557827984	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RNF111	RNF111	ENSGALG00000004171	protein_coding	1238.51055059023	-0.0979444230923764	0.0691047708558544	-1.4173322894982	0.156385798930496	0.305310538260944	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000049412	ENSGALG00000049412	ENSGALG00000049412	pseudogene	1238.23586875348	0.0979347505384097	0.0686528585275648	1.42652108941812	0.15371798381212	0.301206489384884	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SZT2	SZT2	ENSGALG00000028561	protein_coding	1238.21798427527	0.126373589293144	0.0570971025303335	2.21331002262341	0.0268762791036565	0.0772477279358348	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PPID	PPID	ENSGALG00000009451	protein_coding	1237.71061581733	0.181461043886583	0.0709511257413424	2.55754989072496	0.010541243581577	0.0355756780194173	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CHMP5	CHMP5	ENSGALG00000013160	protein_coding	1237.39612257389	-0.165168433709652	0.054963649241831	-3.00504853640519	0.00265538472388064	0.0108725640054742	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RIOK1	RIOK1	ENSGALG00000012795	protein_coding	1237.10194485123	-0.0628770423837509	0.0569426914192667	-1.10421620082531	0.269499363559398	0.452753743111578	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SF3B6	SF3B6	ENSGALG00000016501	protein_coding	1236.66796701661	-0.0454946927162049	0.0776152279473959	-0.58615678803442	0.557770157324497	0.724449594173607	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000047924	ENSGALG00000047924	ENSGALG00000047924	protein_coding	1236.21353601203	-0.215645081961753	0.0724675716500578	-2.97574593782571	0.0029227688866628	0.0118231589609963	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NDUFB9	NDUFB9	ENSGALG00000042242	protein_coding	1235.75972432773	-0.127820767552594	0.0752446077988007	-1.69873657783397	0.0893688282263007	0.201151888676993	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
AAMP	AAMP	ENSGALG00000011445	protein_coding	1235.7399038288	0.0455232461426118	0.0525634776757852	0.866062295638085	0.386456000431778	0.576792602611089	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
